pack_name,file_number,file_path,stored_bytes,is_compressed,compression_method,compression_frame_offset,payload_offset
anim2.pack,44072,animations\battle\humanoid01\subset\ulrika\docking\hu1_ulrika_docking_left_hand.anim,1077,1,ZSTD,4,158416057
anim2.pack,44073,animations\battle\humanoid01\subset\ulrika\docking\hu1_ulrika_docking_left_hand2.anim,1079,1,ZSTD,4,158417134
anim2.pack,44071,animations\battle\humanoid01\subset\ulrika\docking\hu1_ulrika_docking.anim,1471,1,ZSTD,4,158414586
anim2.pack,44074,animations\battle\humanoid01\subset\ulrika\hit_reaction\hu1_ulrika_hit_reaction_bwd.anim,9928,1,ZSTD,4,158418213
anim2.pack,44076,animations\battle\humanoid01\subset\ulrika\hit_reaction\hu1_ulrika_hit_reaction_fwd.anim,10804,1,ZSTD,4,158428280
anim2.pack,44078,animations\battle\humanoid01\subset\ulrika\hit_reaction\hu1_ulrika_hit_reaction_left.anim,11249,1,ZSTD,4,158439222
anim2.pack,44080,animations\battle\humanoid01\subset\ulrika\hit_reaction\hu1_ulrika_hit_reaction_right.anim,10771,1,ZSTD,4,158450611
anim2.pack,44083,animations\battle\humanoid01\subset\ulrika\knockback\hu1_ulrika_ds_combat_knockback_back_01.anim,12440,1,ZSTD,4,158461626
anim2.pack,44085,animations\battle\humanoid01\subset\ulrika\knockback\hu1_ulrika_ds_combat_knockback_front_01.anim,12972,1,ZSTD,4,158474173
anim2.pack,44086,animations\battle\humanoid01\subset\ulrika\knockback\hu1_ulrika_ds_combat_knockback_left_01.anim,12551,1,ZSTD,4,158487145
anim2.pack,44087,animations\battle\humanoid01\subset\ulrika\knockback\hu1_ulrika_ds_combat_knockback_right_01.anim,11699,1,ZSTD,4,158499696
anim2.pack,44088,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knockdown_facedown_back_01.anim,13064,1,ZSTD,4,158511395
anim2.pack,44089,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knockdown_facedown_front_01.anim,11317,1,ZSTD,4,158524459
anim2.pack,44090,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knockdown_facedown_idle_01.anim,11559,1,ZSTD,4,158535776
anim2.pack,44091,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knockdown_facedown_left_01.anim,15519,1,ZSTD,4,158547335
anim2.pack,44092,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knockdown_facedown_right_01.anim,14865,1,ZSTD,4,158562854
anim2.pack,44093,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knocked_flying_01.anim,9019,1,ZSTD,4,158577719
anim2.pack,44094,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knocked_flying_landed_facedown_back_01.anim,7535,1,ZSTD,4,158586738
anim2.pack,44095,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knocked_flying_landed_facedown_front_01.anim,7617,1,ZSTD,4,158594273
anim2.pack,44096,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knocked_flying_landed_facedown_left_01.anim,7859,1,ZSTD,4,158601890
anim2.pack,44097,animations\battle\humanoid01\subset\ulrika\knockdown\hu1_ulrika_ds_knocked_flying_landed_facedown_right_01.anim,7914,1,ZSTD,4,158609749
anim2.pack,44098,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_charge_01.anim,4510,1,ZSTD,4,158617663
anim2.pack,44099,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_combat_run_01.anim,5727,1,ZSTD,4,158622173
anim2.pack,44101,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_combat_run_02.anim,5319,1,ZSTD,4,158627977
anim2.pack,44103,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_combat_walk_01.anim,8515,1,ZSTD,4,158633373
anim2.pack,44105,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_combat_walk_02.anim,6399,1,ZSTD,4,158641913
anim2.pack,44107,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_run_01.anim,5677,1,ZSTD,4,158648337
anim2.pack,44108,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_run_02.anim,5324,1,ZSTD,4,158654014
anim2.pack,44110,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_walk_01.anim,8519,1,ZSTD,4,158659415
anim2.pack,44112,animations\battle\humanoid01\subset\ulrika\locomotion\hu1_ulrika_ds_walk_02.anim,6378,1,ZSTD,4,158667959
anim2.pack,44114,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_01.anim,7034,1,ZSTD,4,158674414
anim2.pack,44116,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_fire_fwd_01.anim,8349,1,ZSTD,4,158681699
anim2.pack,44118,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_fire_high_01.anim,8651,1,ZSTD,4,158690364
anim2.pack,44120,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_fire_low_01.anim,8164,1,ZSTD,4,158699334
anim2.pack,44122,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_high_01.anim,7030,1,ZSTD,4,158707821
anim2.pack,44124,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_low_01.anim,7032,1,ZSTD,4,158715105
anim2.pack,44126,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_low_to_stand_01.anim,6881,1,ZSTD,4,158722389
anim2.pack,44128,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_to_stand_01.anim,6819,1,ZSTD,4,158729585
anim2.pack,44130,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_aim_to_stand_high_01.anim,6856,1,ZSTD,4,158736719
anim2.pack,44136,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_stand_to_aim_01.anim,7101,1,ZSTD,4,158745370
anim2.pack,44138,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_stand_to_aim_high_01.anim,7102,1,ZSTD,4,158752797
anim2.pack,44140,animations\battle\humanoid01\subset\ulrika\missile_attack\hu1_ulrika_bow_stand_to_aim_low_01.anim,7095,1,ZSTD,4,158760221
anim2.pack,44146,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_combat_turn_left_180_01.anim,9339,1,ZSTD,4,158769102
anim2.pack,44148,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_combat_turn_left_45_01.anim,7852,1,ZSTD,4,158778466
anim2.pack,44150,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_combat_turn_left_90_01.anim,8998,1,ZSTD,4,158786343
anim2.pack,44152,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_combat_turn_right_180_01.anim,10595,1,ZSTD,4,158795366
anim2.pack,44154,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_combat_turn_right_45_01.anim,6810,1,ZSTD,4,158805986
anim2.pack,44156,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_combat_turn_right_90_01.anim,13635,1,ZSTD,4,158812821
anim2.pack,44158,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_shoot_turn_left_180_01.anim,10471,1,ZSTD,4,158826481
anim2.pack,44160,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_shoot_turn_left_45_01.anim,10356,1,ZSTD,4,158837054
anim2.pack,44162,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_shoot_turn_left_90_01.anim,9100,1,ZSTD,4,158847512
anim2.pack,44164,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_shoot_turn_right_180_01.anim,11214,1,ZSTD,4,158856725
anim2.pack,44166,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_shoot_turn_right_45_01.anim,8710,1,ZSTD,4,158868041
anim2.pack,44168,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_shoot_turn_right_90_01.anim,10351,1,ZSTD,4,158876853
anim2.pack,44170,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_turn_left_180_01.anim,9352,1,ZSTD,4,158887317
anim2.pack,44172,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_turn_left_45_01.anim,7853,1,ZSTD,4,158896796
anim2.pack,44174,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_turn_left_90_01.anim,8992,1,ZSTD,4,158904763
anim2.pack,44175,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_turn_right_180_01.anim,10584,1,ZSTD,4,158913755
anim2.pack,44177,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_turn_right_45_01.anim,6812,1,ZSTD,4,158924453
anim2.pack,44179,animations\battle\humanoid01\subset\ulrika\movement\hu1_ulrika_turn_right_90_01.anim,13634,1,ZSTD,4,158931379
anim2.pack,44180,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_combat_step_bwd_01.anim,7354,1,ZSTD,4,158945013
anim2.pack,44182,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_combat_step_fwd_01.anim,7890,1,ZSTD,4,158952392
anim2.pack,44184,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_combat_step_left_01.anim,7477,1,ZSTD,4,158960307
anim2.pack,44186,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_combat_step_right_01.anim,9198,1,ZSTD,4,158967809
anim2.pack,44188,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_bwd_01.anim,7353,1,ZSTD,4,158977032
anim2.pack,44190,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_fwd_01.anim,7891,1,ZSTD,4,158984410
anim2.pack,44192,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_left_01.anim,7468,1,ZSTD,4,158992386
anim2.pack,44193,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_right_01.anim,9213,1,ZSTD,4,158999854
anim2.pack,44194,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_shoot_back_01.anim,7358,1,ZSTD,4,159009067
anim2.pack,44196,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_shoot_front_01.anim,6735,1,ZSTD,4,159016527
anim2.pack,44198,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_shoot_left_01.anim,7122,1,ZSTD,4,159023361
anim2.pack,44200,animations\battle\humanoid01\subset\ulrika\movement\hu1e_ulrika_step_shoot_right_01.anim,7946,1,ZSTD,4,159030598
anim2.pack,44211,animations\battle\humanoid01\subset\ulrika\spellcasting\hu1_ulrika_cast_long_01.anim,32887,1,ZSTD,4,159039663
anim2.pack,44213,animations\battle\humanoid01\subset\ulrika\spellcasting\hu1_ulrika_cast_medium_01.anim,24776,1,ZSTD,4,159072676
anim2.pack,44215,animations\battle\humanoid01\subset\ulrika\spellcasting\hu1_ulrika_cast_short_01.anim,18331,1,ZSTD,4,159097583
anim2.pack,44223,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_idle_01.anim,20616,1,ZSTD,4,159124719
anim2.pack,44225,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_idle_02.anim,30134,1,ZSTD,4,159145360
anim2.pack,44227,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_idle_03.anim,22537,1,ZSTD,4,159175519
anim2.pack,44229,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_idle_04.anim,18479,1,ZSTD,4,159198238
anim2.pack,44233,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_shoot_idle_01.anim,27365,1,ZSTD,4,159225078
anim2.pack,44235,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_shoot_idle_02.anim,32545,1,ZSTD,4,159252542
anim2.pack,44237,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_shoot_idle_04.anim,22186,1,ZSTD,4,159285189
anim2.pack,44239,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_shoot_idle_05.anim,23981,1,ZSTD,4,159307474
anim2.pack,44231,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand_shoot.anim,8237,1,ZSTD,4,159216742
anim2.pack,44221,animations\battle\humanoid01\subset\ulrika\stand\hu1_ulrika_ds_stand.anim,8178,1,ZSTD,4,159116516
anim2.pack,44241,animations\battle\humanoid01\subset\ulrika\transition\hu1_ulrika_melee_stand_to_shoot_stand.anim,8702,1,ZSTD,4,159331554
anim2.pack,44244,animations\battle\humanoid01\subset\ulrika\transition\hu1_ulrika_shoot_to_melee_stand_01.anim,8669,1,ZSTD,4,159340767
anim2.pack,44245,animations\battle\humanoid01\subset\yuri\hu1_run_fatigued_01.anim,5480,1,ZSTD,4,159349436
anim2.pack,44248,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\attacks\hu1_zm_swb_jumping_attack_01.anim,20206,1,ZSTD,4,159355147
anim2.pack,44250,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\attacks\hu1_zm_swb_jumping_attack_02.anim,20159,1,ZSTD,4,159375420
anim2.pack,44252,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\attacks\hu1_zm_swb_jumping_attack_03.anim,19839,1,ZSTD,4,159395646
anim2.pack,44254,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\attacks\hu1_zm_swb_jumping_attack_04.anim,19068,1,ZSTD,4,159415552
anim2.pack,44256,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\attacks\hu1_zm_swb_jumping_attack_05.anim,21364,1,ZSTD,4,159434687
anim2.pack,44259,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\attacks\hu1_zm_swb_moving_attack_01.anim,9302,1,ZSTD,4,159456382
anim2.pack,44260,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\docking\hu1_zm_swb_docking_01.anim,868,1,ZSTD,4,159465684
anim2.pack,44277,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\missile_attacks\hu1_zm_swb_missile_attack_fire_01.anim,30322,1,ZSTD,4,159466952
anim2.pack,44279,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\missile_attacks\hu1_zm_swb_missile_attack_fire_02.anim,9248,1,ZSTD,4,159497400
anim2.pack,44281,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\missile_attacks\hu1_zm_swb_missile_attack_fire_03.anim,32962,1,ZSTD,4,159506774
anim2.pack,44283,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\missile_attacks\hu1_zm_swb_missile_attack_fire_04.anim,24221,1,ZSTD,4,159539880
anim2.pack,44285,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\missile_attacks\hu1_zm_swb_missile_attack_fire_05.anim,30185,1,ZSTD,4,159564227
anim2.pack,44293,animations\battle\humanoid01\subset\zombies\cutlass_and_bomb\stands\hu1_zm_swb_stand_pose_01.anim,1291,1,ZSTD,4,159594703
anim2.pack,44297,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\docking\hu1_zm_swp_docking_lhand_01.anim,816,1,ZSTD,4,159596386
anim2.pack,44318,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_fire_01.anim,24978,1,ZSTD,4,159600796
anim2.pack,44320,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_fire_02.anim,8572,1,ZSTD,4,159625936
anim2.pack,44322,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_fire_03.anim,16702,1,ZSTD,4,159634670
anim2.pack,44324,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_fire_04.anim,16099,1,ZSTD,4,159651534
anim2.pack,44326,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_fire_05.anim,26910,1,ZSTD,4,159667782
anim2.pack,44338,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_shootready_to_aim_01.anim,8735,1,ZSTD,4,159696985
anim2.pack,44340,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_shootready_to_aim_03.anim,11122,1,ZSTD,4,159705745
anim2.pack,44342,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_shootready_to_aim_04.anim,9176,1,ZSTD,4,159716892
anim2.pack,44344,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_missile_attack_shootready_to_aim_05.anim,18574,1,ZSTD,4,159726093
anim2.pack,44356,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_bwd_01.anim,6137,1,ZSTD,4,159746017
anim2.pack,44358,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_fwd_01.anim,7087,1,ZSTD,4,159752311
anim2.pack,44360,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_fwd_02.anim,6997,1,ZSTD,4,159759560
anim2.pack,44362,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_fwd_03.anim,6754,1,ZSTD,4,159766719
anim2.pack,44364,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_fwd_04.anim,7641,1,ZSTD,4,159773635
anim2.pack,44366,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_fwd_05.anim,7259,1,ZSTD,4,159781438
anim2.pack,44368,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_left_01.anim,8426,1,ZSTD,4,159788857
anim2.pack,44370,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\missile_attacks\hu1_zm_swp_moving_fire_right_01.anim,7357,1,ZSTD,4,159797445
anim2.pack,44374,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_aim_stand_pose_01.anim,1210,1,ZSTD,4,159805162
anim2.pack,44375,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_aim_stand_pose_02.anim,1159,1,ZSTD,4,159806372
anim2.pack,44376,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_aim_stand_pose_03.anim,1011,1,ZSTD,4,159807531
anim2.pack,44377,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_aim_stand_pose_04.anim,1301,1,ZSTD,4,159808542
anim2.pack,44378,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_aim_stand_pose_05.anim,986,1,ZSTD,4,159809843
anim2.pack,44379,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_stand_02.anim,25988,1,ZSTD,4,159810829
anim2.pack,44382,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_stand_idle_03.anim,25258,1,ZSTD,4,159836968
anim2.pack,44386,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_stand_pose_01.anim,1309,1,ZSTD,4,159862429
anim2.pack,44389,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_stand_pose_03.anim,1270,1,ZSTD,4,159863929
anim2.pack,44391,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_stand_pose_04.anim,1287,1,ZSTD,4,159865365
anim2.pack,44393,animations\battle\humanoid01\subset\zombies\cutlass_and_pistol\stands\hu1_zm_swp_stand_pose_05.anim,1288,1,ZSTD,4,159866818
anim2.pack,44395,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_attack_01.anim,25077,1,ZSTD,4,159868272
anim2.pack,44397,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_attack_02.anim,22594,1,ZSTD,4,159893441
anim2.pack,44399,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_attack_03.anim,28921,1,ZSTD,4,159916127
anim2.pack,44400,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_attack_04.anim,26362,1,ZSTD,4,159945048
anim2.pack,44402,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_attack_05.anim,23429,1,ZSTD,4,159971524
anim2.pack,44404,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_jumping_attack_01.anim,20618,1,ZSTD,4,159995045
anim2.pack,44406,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_jumping_attack_03.anim,19042,1,ZSTD,4,160015755
anim2.pack,44408,animations\battle\humanoid01\subset\zombies\dual_cutlass\attacks\hu1_zm_dc_moving_attack_01.anim,8959,1,ZSTD,4,160034889
anim2.pack,44410,animations\battle\humanoid01\subset\zombies\dual_cutlass\combat_idles\hu1_zm_dc_combat_idle_01.anim,12290,1,ZSTD,4,160043938
anim2.pack,44412,animations\battle\humanoid01\subset\zombies\dual_cutlass\combat_idles\hu1_zm_dc_combat_idle_03.anim,12734,1,ZSTD,4,160056296
anim2.pack,44418,animations\battle\humanoid01\subset\zombies\dual_cutlass\defends\hu1_zm_dc_defend_back_01.anim,21728,1,ZSTD,4,160069853
anim2.pack,44420,animations\battle\humanoid01\subset\zombies\dual_cutlass\defends\hu1_zm_dc_defend_front_01.anim,24097,1,ZSTD,4,160091673
anim2.pack,44422,animations\battle\humanoid01\subset\zombies\dual_cutlass\defends\hu1_zm_dc_defend_left_01.anim,28572,1,ZSTD,4,160115846
anim2.pack,44424,animations\battle\humanoid01\subset\zombies\dual_cutlass\defends\hu1_zm_dc_defend_right_01.anim,31607,1,ZSTD,4,160144498
anim2.pack,44427,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_back_01.anim,10099,1,ZSTD,4,160176373
anim2.pack,44428,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_back_02.anim,9753,1,ZSTD,4,160186472
anim2.pack,44430,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_back_03.anim,16412,1,ZSTD,4,160196288
anim2.pack,44431,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_back_04.anim,16496,1,ZSTD,4,160212700
anim2.pack,44432,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_back_05.anim,16598,1,ZSTD,4,160229196
anim2.pack,44433,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_front_01.anim,25508,1,ZSTD,4,160245794
anim2.pack,44435,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_front_02.anim,25393,1,ZSTD,4,160271369
anim2.pack,44437,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_front_03.anim,25329,1,ZSTD,4,160296829
anim2.pack,44439,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_front_04.anim,25367,1,ZSTD,4,160322225
anim2.pack,44441,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_front_05.anim,25492,1,ZSTD,4,160347659
anim2.pack,44443,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_left_01.anim,9034,1,ZSTD,4,160373218
anim2.pack,44444,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_left_02.anim,9032,1,ZSTD,4,160382252
anim2.pack,44445,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_left_03.anim,9028,1,ZSTD,4,160391284
anim2.pack,44446,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_left_04.anim,9090,1,ZSTD,4,160400312
anim2.pack,44448,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_left_05.anim,9074,1,ZSTD,4,160409469
anim2.pack,44449,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_right_01.anim,11994,1,ZSTD,4,160418543
anim2.pack,44450,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_right_02.anim,12084,1,ZSTD,4,160430537
anim2.pack,44451,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_right_03.anim,12048,1,ZSTD,4,160442621
anim2.pack,44452,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_right_04.anim,12162,1,ZSTD,4,160454669
anim2.pack,44454,animations\battle\humanoid01\subset\zombies\dual_cutlass\knockback\hu1_zm_dc_knockback_right_05.anim,12035,1,ZSTD,4,160466898
anim2.pack,44455,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_charge_01.anim,14617,1,ZSTD,4,160478933
anim2.pack,44456,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_charge_02.anim,3978,1,ZSTD,4,160493550
anim2.pack,44458,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_charge_03.anim,3770,1,ZSTD,4,160497580
anim2.pack,44460,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_charge_04.anim,15152,1,ZSTD,4,160501402
anim2.pack,44461,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_charge_05.anim,9269,1,ZSTD,4,160516554
anim2.pack,44463,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_combat_run_01.anim,10801,1,ZSTD,4,160525875
anim2.pack,44465,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_combat_run_02.anim,10805,1,ZSTD,4,160536749
anim2.pack,44467,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_combat_run_03.anim,10689,1,ZSTD,4,160547606
anim2.pack,44469,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_combat_run_04.anim,10769,1,ZSTD,4,160558347
anim2.pack,44471,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_combat_run_05.anim,10777,1,ZSTD,4,160569168
anim2.pack,44473,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_run_01.anim,14579,1,ZSTD,4,160579997
anim2.pack,44475,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_run_02.anim,4973,1,ZSTD,4,160594628
anim2.pack,44477,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_run_03.anim,10606,1,ZSTD,4,160599653
anim2.pack,44479,animations\battle\humanoid01\subset\zombies\dual_cutlass\locomotion\hu1_zm_dc_run_04.anim,15152,1,ZSTD,4,160610332
